Car_ID,Brand,Model,Year,Kilometers_Driven,Fuel_Type,Transmission,Engine_CC,Owner_Type,Accident_History,Insurance_Status,Service_History,City,Color,Condition,Seller_Type,Original_Price_Lakh,Resale_Price_Lakh
CAR18859,Nissan,Magnite,2020,70164,Electric,NA,1995,Fourth,0,Third Party,Complete,jaipur,Blue,Good,Individual,8.77,3.9
CAR18860,Volkswagen,Taigun,2019,56282,Electric,Manual,NA,Second,0,Expired,Complete,Nagpur,NA,Good,Individual,8.94,3.81
CAR18861,Maruti,Brezza,2024,52576,CNG,AMT,2393,Second,0,Third Party,Complete,Delhi,White,NA, Dealer ,10.72,6.2
CAR18862,Kia,Sonet,2025,159635,Petrol,NA,1597,First,1,Third Party,Complete,Nashik,Grey,Excellent,Individual,11.34,8.37
CAR18863,Volkswagen,Polo,2022,82220,NA,Automatic,1199,NA,0,Comprehensive,Partial,Bengaluru,Red,Good,Individual,9.93,6.7
CAR18864,Mahindra,Scorpio,2023,87897,Petrol,AMT,799,First,0,Third Party,Partial,Bengaluru,Brown,Good,Individual,10.03,6.34
CAR18865,Mahindra,Bolero,2014,50201,NA,Manual,1197,First,0,Expired,Complete,Hyderabad,Silver,Fair,Individual,8.91,2.01
CAR18866,Mahindra,Thar,2012,62079,Petrol,AMT,2393,First,0,Comprehensive,Complete,Chennai,NA,Good,Individual,10.67,1.97
CAR18867,Mahindra,XUV500,2012,43389,Petrol,CVT,NA,Third,0,Third Party,Complete,Delhi,Blue,Good,Dealer,NA,2.24
CAR18868,Volkswagen,Taigun,2017,84350,Electric,DCT,2755,First,0,Comprehensive,Complete,Bengaluru,Blue,Good,Dealer,11.65 L,3.9
CAR18869,Kia,Seltos,2014,51759,Petrol,Manual,NA,NA,1,Third Party,Partial,Mumbai,White,Good,Dealer,11.75,3.74
CAR18870,Nissan,Kicks,2015,62155,Diesel,Manual,1497,First,0,Comprehensive,Complete,Nashik,Brown,Good,Individual,9.3,2.57
CAR18871,Tata,Altroz,2012,60079,CNG,Automatic,1197,Second,1,Third Party,Partial,Pune,Grey,Fair,Individual,11.98,2.82
CAR18872,mahindra,Thar,2019,54453,CNG,Manual,2755,Fourth,0,Comprehensive,Complete,Bengaluru,Silver,Fair,Individual,11.67,4.3
CAR18873,Tata,Altroz,2012,220000,NA,Manual,1498,Third,0,Comprehensive,Missing,Pune,White,Good,Individual,10.78,1.54
CAR18874,Kia,Seltos,2016,38118,CNG,Manual,1199,Second,0,Expired,Missing,Aurangabad,Silver,Excellent,Individual,11.05,3.96
CAR18875,Kia,Seltos,2017,NA,Diesel,Automatic,1497,First,0,Comprehensive,Complete,Delhi,Blue,Good,Dealer,10.71,4.84
CAR18876,Renault,Kwid,2013,80566,Petrol,Manual,2755,First,0,Comprehensive,Complete,Bengaluru,Silver,Good,Dealer,5.11,1.0
CAR18877,Hyundai,Verna,2018,39646,Diesel,Automatic,1597,Third,0,Third Party,Complete,Nashik,Blue,Fair,Individual,10.44,4.02
CAR18878,Ford,Endeavour,2018,46855,CNG,Manual,NA,Second,0,Comprehensive,Partial,Aurangabad,Blue,good,Dealer,9.76,2.94
CAR18879,Toyota,Innova,2012,30259,Petrol,Automatic,2179,First,2,Comprehensive,Complete,Bengaluru,Red,Good,Individual,NA,3.2
CAR18880,Ford,Aspire,2015,72073,Petrol,Manual,998,First,0,Expired,Complete,Hyderabad,Black,Good,Dealer,9.58,2.92
CAR18881,Volkswagen,Vento,2023,72578,Petrol,Manual,1199,First,0,Third Party,Partial,Ahmedabad,Grey,Excellent,Individual,10.13,7.0
CAR18882,Toyota,Fortuner,2024,46246,Diesel,Manual,1995,First,0,Comprehensive,Partial,Kolkata,Blue,Fair,Individual,13.86,10.03
CAR18883,Kia,Carens,2015,81490,Petrol, Manual ,1199,Third,0,Comprehensive,Complete,Nashik,Brown,Good,Individual,10.91,2.25
CAR18884,Skoda,Kushaq,2016,19793,CNG,Manual,1197,First,0,Third Party,Partial,Bengaluru,NA,Good,Dealer,11.09,3.59
CAR18885,Ford,Figo,2012,37283,Petrol,Manual,2393,Second,0,NA,Partial,Chennai,NA,Excellent,Individual,5.94,2.23
CAR18886,Honda,Jazz,2012,50091,NA,DCT,1498,First,1,Third Party,NA,Chennai,Red,Good,Individual,10.62,2.64
CAR18887,Hyundai,Venue,2018,28863,Petrol,Automatic,1197,Fourth,NA,Comprehensive,Complete,Chennai,Red,Fair,Individual,9.73,3.18
CAR18888,Ford,Endeavour,2020,21021,Diesel,CVT,998,NA,2,Third Party,Complete,Nashik,Grey,Good,Individual,8.63,4.31
CAR18889,Hyundai,Santro,2012,46432,Petrol,DCT,2179,Second,2,Third Party,Complete,Delhi,Silver,Poor,Dealer,4.63,1.0
CAR18890,Tata,Safari,2013,80563,Petrol,Automatic,1197,First,1,Comprehensive,Complete,Kolkata,Silver,FAIR,Dealer,11.58,1.87
CAR18891,Volkswagen,Taigun,2017,111329,NA,Manual,799,Third,0,Expired,Complete,Jaipur,White,Fair,Individual,11.11,2.98
CAR18892,Hyundai,NA,2017,40703,CNG,CVT,2179,First,0,Comprehensive,Complete,Bengaluru,Brown,Good,Individual,5.56,1.96
CAR18893,Tata,Punch,2013,82318,CNG,Automatic,1497,First,0,Comprehensive,Complete,Nashik,Silver,Good,Individual,11.3,3.69
CAR18894,Mahindra,Bolero,2020,78056,Diesel,DCT,1597,First,NA,Comprehensive,Complete,Ahmedabad,Blue,Good,Dealer,10.77,4.9
CAR18895,Tata,Tiago,2015,107508,CNG,Automatic,NA,Second,0,Third Party,Complete,Hyderabad,Brown,NA,Individual,10.25,2.69
CAR18896,Volkswagen,Taigun,2024,45364, CNG ,AMT,799,First,0,Comprehensive,NA,Delhi,NA,Fair,Individual,NA,7.11
CAR18897,Renault,Triber,2018,20453,Electric,CVT,1498,First,1,Comprehensive,Complete,Jaipur,White,Good,Dealer,8.57,3.9
CAR18898,Skoda,Rapid,2017,57164,Petrol,AMT,1497,Second,0,THIRD PARTY,Complete,Chennai,NA,Good,Individual,12.08,4.38
CAR18899,Mahindra,Scorpio,2022,31492,NA,Automatic,2393,Second,1,Third Party,Complete,Chennai,Brown,Good,Individual,11.34,7.56
CAR18900,Kia,Carens,2024,36944,Petrol,Manual,1498,First,0,Comprehensive,Partial,Bengaluru,Red,Good,Individual,11.83,9.96
CAR18901, Maruti ,Brezza,2022,46602,NA,AMT,998,First,0,Comprehensive,Complete,Bengaluru,Brown,Excellent,Individual,8.45,6.31
CAR18902,Tata,Punch,2014,45646,Diesel,AMT,1597,NA,0,Third Party,Complete,Chennai,Red,good,Individual,10.26,3.01
CAR18903,Tata,Altroz,2019,59453,Petrol,Manual,799,Second,0,Expired,Complete,Jaipur,Blue,Good,Dealer,10.23,4.13
CAR18904,Hyundai,Verna,2018,80969,Diesel,Automatic,2755,Second,0,Comprehensive,Complete,Hyderabad,Silver,Fair,Dealer,12.29,4.03
CAR18905,Kia,Seltos,2020,44928,CNG,Automatic,1995,First,1,Third Party,Partial,Hyderabad,White,NA,Individual,12.74,6.56
CAR18906,Ford,Figo,2014,68372,Electric,Manual,1597,Third,0,Third Party,Complete,Jaipur,Blue,Excellent,Individual,5.96,2.16
CAR18907,Honda,WR-V,2012,55450,Diesel,Manual,1597,First,1,Comprehensive,Complete,Bengaluru,Silver,Good,Dealer,11.4,2.62
CAR18908,Nissan,Kicks,2013,92006,Diesel,NA,1498,First,0,Comprehensive,Complete,Nagpur,Grey,Fair,Dealer,9.48,2.28
CAR18909,Toyota,Innova,2023,49580,Petrol,CVT,2393,First,0,Third Party,Complete,Jaipur,White,Excellent,Individual,15.5,11.9
CAR18910,Tata,Nexon,2022,52663,Petrol,Manual,1497,Third,0,Comprehensive,Partial,Pune,NA,Good,Individual,11.27,6.51
CAR18911,Skoda,Rapid,2023,44764,CNG,Automatic,2179,Second,0,Comprehensive,NA,Ahmedabad,Black,Good,Dealer,12.04,9.02
CAR18912,Ford,Aspire,2012,50304,CNG,CVT,1197,Second,0,Third Party,Complete,Nashik,Black,Good,Individual,9.55,2.05
CAR18913,HONDA,Amaze,2022,35745,Diesel,Manual,2179,First,1,Comprehensive,Partial,Aurangabad,Silver,Fair,Individual,11.5,6.46
CAR18914,Toyota,Urban Cruiser,2016,33848,Petrol,Manual,NA,Second,0,Comprehensive,NA,Pune,White,Good,Dealer,13.41,4.35
CAR18915,Maruti,Baleno,2021,84268,NA,DCT,1995,First,0,Comprehensive,Complete,Chennai,Blue,Good,Individual,NA,5.81
CAR18916,Skoda,Slavia,2025,30312,Petrol,Automatic,2755,Third,0,NA,Complete,Bengaluru,Blue,Good,Dealer,11.85,9.84
CAR18917,Nissan,Magnite,2013,46146,Diesel,Manual,1197,First,0,Third Party,Complete,Kolkata,Grey,Fair,Dealer,7.87,1.61
CAR18918,Hyundai,Venue,2014,NA,Diesel,AMT,1597,Second,0,Comprehensive,Partial,Jaipur,Red,Good,Individual,10.64,2.84
CAR18919,Nissan,Sunny,2019,45301,Electric,AMT,2393,First,0,Third Party,Partial,Mumbai,White,Fair,Individual,9.64,4.05
CAR18920,Ford,Aspire,2021,86759,Diesel,CVT,1199,First,1,Comprehensive,Complete,Nagpur,Grey,Good,Individual,9.23,5.46
CAR18921,HYUNDAI,Grand i10,2025,39736,Petrol,Manual,1497,Second,0,Comprehensive,Complete,Mumbai,Silver,Good,Dealer,9.84,7.57
CAR18922,Toyota,NA,2016,30851,Petrol,Manual,1199,Second,0,Comprehensive,Missing,Nashik,Black,NA,Dealer,14.25,4.46
CAR18923,Renault,Kiger,2015,22878,CNG,Automatic,2179,Second,NA,Expired,Complete,Chennai,Red, Good ,Individual,10.29,3.7
CAR18924,Tata,Tiago,2016,113219,Petrol,Manual,1597,First,0,Expired,Complete,Kolkata,Black,Good,Individual,9.37,2.58
CAR18925,Mahindra,NA,2021,29431,Diesel,Manual,1498 cc,Second,0,Comprehensive,Complete, Nashik ,Grey,Excellent,Individual,10.66,6.41
CAR18926,Honda,WR-V,2017,82953,Diesel,Manual,1498,Third,0,Comprehensive,Complete,Delhi,Red,Good,Dealer,11.51,3.81
CAR18927,Skoda,Slavia,2023,31733,Petrol,Automatic,2755,First,0,Comprehensive,Complete,Hyderabad,NA,Good,Individual,12.66,10.05
CAR18928,Kia,Carens,2018,113510,Petrol,NA,2393,First,1,Comprehensive,Complete,Ahmedabad,Black,Good,Dealer,NA,3.77
CAR18929,Volkswagen,Vento,2025,185131,Petrol,Manual,1597,Second,0,Comprehensive,Partial,Hyderabad,Brown,Good,Dealer,11.07,6.93
CAR18930,Tata,Safari,2024,NA,Petrol,AMT,1497,First,0,Third Party,Complete,Chennai,White,Excellent,Dealer,11.34,9.62
CAR18931,Mahindra,Bolero,2020,30286,Diesel,Manual,NA,First,NA,Comprehensive,Missing,Jaipur,Black,Excellent,Dealer,11.39,6.66
CAR18932,Nissan,Magnite,2012,84146,Diesel,Manual,1197,First,1,Third Party,Complete,Mumbai,Silver,Excellent,Dealer,8.68,2.41
CAR18933,Volkswagen,Polo,2015,72930,Electric,Automatic,2755,Second,2,Comprehensive,NA,Jaipur,Silver,Good,Individual,13.82,4.27
CAR18934,Ford,Figo,2023,84321,CNG,Manual,2755,First,0,Third Party,Complete,Delhi,Grey,Good,Individual,7.47,5.25
CAR18935,Skoda,Slavia,2023,40115,Diesel,Automatic,1197,First,0,Third Party,Complete,Aurangabad,Blue,Excellent,Dealer,NA,8.79
CAR18936,Volkswagen,Taigun,2020,164100,Diesel,Manual,1597,Third,0,Third Party,Complete,Chennai,Silver,Good,individual,11.7,5.0
CAR18937,Maruti,NA,2016,58689,Diesel,Manual,2755,Second,0,Third Party,Complete,Aurangabad,Brown,Good,Dealer,5.65,1.61
CAR18938,Tata,Punch,2019,28162,Petrol,NA,2393,Second,4,Expired,Complete,Pune,Blue,NA,Dealer,11.59,3.84
CAR18939,Hyundai,Santro,2023,47851,Electric,DCT,799,First,0,Third Party,Complete,Aurangabad,White,Fair,Individual,NA,4.33
CAR18940,Renault,Kwid,2012,28371,Diesel,Manual,1199 cc,First,0,Comprehensive,NA,Chennai,White,Fair,Individual,4.78,1.0
CAR18941,Kia,Carens,2015,131940,Electric,Automatic,2393,First,0,Comprehensive,Missing,Mumbai,Red,Fair,Individual,12.35,3.29
CAR18942,Hyundai,Creta,2023,38250,Electric,Manual,1995,Third,0,Expired,Partial,Delhi,Silver,Fair,Individual,9.38,5.94
CAR18943,Mahindra,Bolero,2025,72110,Diesel,Manual,1199,Second,1,NA,Partial,Nagpur,Brown,NA,individual,10.3,7.77
CAR18944,Tata,Harrier,2023,42455,Petrol,Manual,799,First,1,Comprehensive,Complete,Ahmedabad,Brown,Excellent,Individual,9.97,7.35
CAR18945,Renault,Kwid,2020,39207,NA,CVT,1497,First,1,Comprehensive,Complete,Nashik,Grey,Good,Individual,5.35,2.81
CAR18946,Volkswagen,Taigun,2024,NA,Diesel,Manual,799,First,0,Third Party,Complete,Nashik,Black,Fair,Individual,10.5,7.86
CAR18947,Tata,Punch,2012,76426,CNG,Manual,2179,First,0,Expired,Partial,Jaipur,White,Excellent,Individual,10.45,2.2
CAR18948,Volkswagen,Taigun,2012,112379,Petrol,AMT,1995,First,0,Comprehensive,Complete,Ahmedabad,Red,Fair,Individual,12.54,1.48
CAR18949,Ford,Endeavour,2015,33233,Petrol,Manual,1597,First,NA,Third Party,Complete,Pune,blue,NA,Dealer,8.92,3.13
CAR18950,Maruti,Swift,2025,23510,NA,Manual,1497,First,NA,Comprehensive,Complete,Nagpur,Grey,Excellent,Individual,8.77,10.04
CAR18951,Toyota,Urban Cruiser,2014,85554,Electric,Manual,1199,First,2,Comprehensive,Complete,Nagpur,White,Good,Individual,13.63,3.42
CAR18952,Tata,Nexon,2018,22240,Petrol,DCT,1597,Second,0,Comprehensive,NA,Jaipur,Blue,Good,Dealer,12.52,5.44
CAR18953,Mahindra,NA,2022,107562,CNG,Manual,1197,First,0,Comprehensive,Partial,Delhi,Blue,Fair,Individual,10.37,4.32
CAR18954,Volkswagen,Vento,2014,33445,Petrol,DCT,1995,First,0,Comprehensive,Partial,Ahmedabad,White,Good,Individual,11.27,3.37
CAR18955,Hyundai,Grand i10,2012,29979,CNG,Manual,1497,NA,NA,Comprehensive,NA,Kolkata, Grey ,Good,Individual,9.98,2.54
CAR18956,Ford,Endeavour,2023,63053,Petrol,Manual,1497,First,0,NA,Complete,Hyderabad,Red,Fair,Individual,9.91,6.42
CAR18957, Mahindra ,XUV500,2022,31073,Electric,CVT,799,Second,0,NA,Partial,Hyderabad,White,NA,Dealer,10.42,5.87
CAR18958,Kia,Carens,2021,37278,Diesel,Automatic,2393 cc,First,0,Comprehensive,Complete,Chennai,Brown,Fair,Individual,11.73,7.17
CAR18959,Toyota,Fortuner,2013,66821,Petrol,Manual,2755,First,0,Expired,Complete,Pune,Brown,Good,Individual,13.17,2.98
CAR18960,Ford,EcoSport,2021,14459,Petrol,Automatic,1995,First,0,Comprehensive,Partial,Ahmedabad,Grey,Fair,Individual,NA,5.05
CAR18961,Maruti,Dzire,2024,135729,Petrol,Manual,1597,First,0,Comprehensive,Complete,Hyderabad,Grey,Good,Individual,10.67,7.21
CAR18962,Toyota,Glanza,2015,56336,Diesel,Automatic,799,Third,0,Comprehensive,Complete,Jaipur,Red,Good,Individual,12.78,4.05
CAR18963,Skoda,Slavia,2012,27009,CNG,Automatic,1199,First,0,Comprehensive,Complete,Bengaluru,White,Good,Individual,10.67,2.82
CAR18964,Volkswagen,Vento,2012,31432,Diesel,Manual,1199,First,0,Comprehensive,Complete,Nashik,Silver,Good,Dealer,10.04,2.66
CAR18965,Skoda,NA,2023,94891,CNG,CVT,2179,First,0,Comprehensive,Partial,Nashik,Grey,Fair,Dealer,11.64,6.41
CAR18966,Mahindra,Bolero,2025,76547,CNG,Manual,2393,First,NA,Third Party,Complete,Chennai,Blue,Good,Individual,10.6,9.22
CAR18967,Kia,Seltos,2019,117926,Electric,Manual,998,First,0,Comprehensive,Complete,Jaipur,Grey,Fair,Individual,11.15,4.33
CAR18968,Nissan,Magnite,2018,37781,Diesel,Manual,1199,First,1,Comprehensive,Missing,Nashik,White,Fair,Dealer,8.05,2.52
CAR18969,Honda,Amaze,2025,64744,Petrol,CVT,2393,Third,NA,Comprehensive,Partial,Pune,Red,Good,Individual,10.72,7.9
CAR18970,Nissan,NA,2019,69543,CNG,Manual,1197,First,0,Comprehensive,Complete,aurangabad,Red,Fair,Dealer,8.32,3.4
CAR18971,Maruti,WagonR,2024,NA,Petrol,Automatic,2393,Second,0,Expired,Partial,Pune,White,Excellent,Dealer,NA,5.93
CAR18972,Skoda,NA,2015,102241,Electric,DCT,1497,First,0,Comprehensive,Partial,Aurangabad,Blue,Excellent,Individual,11.84,3.57
CAR18973,Renault,Kiger,2017,37071,Petrol,Automatic,1597,First,0,Comprehensive,Complete,Delhi,Red,Good,Individual,9.35,3.87
CAR18974,Volkswagen,Vento,2024,51652,Petrol,Automatic,1497,Second,0,Comprehensive,NA,Pune,White,Fair,Dealer,10.9,7.62
CAR18975,Honda,Amaze,2014,39320,Petrol,Manual,NA,Second,NA,Third Party,Partial,Chennai,Brown,Fair,Individual,10.97,2.45
CAR18976,Tata,PUNCH,2022,53431,Diesel,Automatic,1199,First,0,Comprehensive,Complete,Mumbai,Silver,Good,Individual,11.12,7.81
CAR18977,Nissan,Sunny,2024,80759,Petrol,Manual,2179,first,0,Comprehensive,Partial,Ahmedabad,Black,Fair,Dealer,9.22,5.54
CAR18978,Kia,Sonet,2019,22145,Electric,CVT,1498,First,0,Third Party,Complete,Kolkata,Brown,Good,Individual,11.34,5.87
CAR18979,Nissan,NA,2015,101239,Petrol,Manual,2393,First,0,Third Party,NA,Chennai,Red,Fair,Individual,9.12,2.05
CAR18980,Hyundai,i20,2014,29393,Petrol,Manual,1498,Third,0,Comprehensive,Complete,Nashik,Brown,Good,Individual,10.4,2.59
CAR18981,Renault,Kiger,2015,46445,Petrol,Manual,NA,First,0,Third Party,Complete,Nagpur,Grey,Poor,Dealer,11.8,2.58
CAR18982,Mahindra,XUV500,2017,109016,Petrol,Manual,1498,Third,0,Comprehensive,Complete,Ahmedabad,Grey,Good,Individual,9.86,3.47
CAR18983,Kia,Seltos,2022,65873,Petrol,Manual,1498,First,0,Comprehensive,NA,Nagpur,White,Good,Individual,11.44,7.09
CAR18984,Toyota,Urban Cruiser,2018,66k,Petrol,CVT,NA,Second,0,Expired,Complete,Chennai,White,Good,Individual,NA,4.87
CAR18985,Ford,Aspire,2018,28731,Petrol,CVT,2755,First,2,Comprehensive,Missing,Kolkata,Grey,Excellent,Dealer,11.25,4.53
CAR18986,Toyota,Glanza,2025,30972,Petrol,Automatic,1498,Second,0,Third Party,Complete,Delhi,Red,Good,Individual,15.43,14.79
CAR18987,Skoda,NA,2023,92298,Petrol,Manual,1199,First,1,Third Party,NA,Pune,White,Good,Individual,11.55 L,7.32
CAR18988,Toyota,Urban Cruiser,2015,39777,CNG,Manual,998,Second,0,Expired,Complete,Nagpur,Blue,Fair,Dealer,12.69,3.04
CAR18989,Tata,Altroz,2019,41893,Petrol,DCT,1498,First,0,Comprehensive,NA,Mumbai,White,Good,Individual,11.09,5.27
CAR18990,Skoda,NA,2018,93457,Petrol,Manual,799,Second,0,Comprehensive,Complete,Aurangabad,White,Fair,Individual,NA,3.13
CAR18991,Maruti,WagonR,2013,30872,Petrol,Automatic,799,Second,0,Comprehensive,Complete,Aurangabad,Brown,Fair,Dealer,4.63,1.0
CAR18992,Hyundai,Santro,2024,63778,Diesel,Manual,1497,Second,1,ThirdParty,Missing,Chennai,Blue,Good,Individual,5.17,3.37
CAR18993,Renault,Triber,2019,NA,Petrol,DCT,1498,First,1,Comprehensive,Partial,Ahmedabad,Black,Poor,Individual,9.39,3.02
CAR18994,MARUTI,Baleno,2020,54918,Diesel,Manual,998,First,0,Comprehensive,Missing,Nagpur,Blue,Excellent,Dealer,9.42,4.85
CAR18995,Kia,Carens,2016,41355,Electric,Manual,2393,First,1,NA,Complete,Jaipur,NA,Poor,Dealer,12.34,3.25
CAR18996,Toyota,Urban Cruiser,2015,39981,Petrol,Automatic,1995,NA,1,Comprehensive,Complete,Bengaluru,Blue,Good,Individual,12.93,3.91
CAR18997,Tata,harrier,2015,30393,Petrol,Manual,1199,First,1,Comprehensive,Complete,Chennai,White,Excellent,Dealer,10.69,3.09
CAR18998,Nissan,Sunny,2024,71722,Petrol,Automatic,1199,NA,0,Comprehensive,Partial,Nagpur,Silver,Good,Dealer,9.35,6.56
CAR18999,Nissan,Kicks,2015,38086,Petrol,Manual,2393,Third,0,NA,Complete,Delhi,Red,Good,Individual,9.8,2.98
CAR19000,Skoda,Rapid,2017,93704,Petrol,Automatic,1497 cc,First,0,Third Party,Complete,Pune,Silver,Good,Individual,10.56,3.86
CAR19001,Kia,Carens,2022,48609,Petrol,Manual,2393,Third,1,Comprehensive,Complete,Bengaluru,Blue,Good,Individual,NA,7.05
CAR19002,Ford,Endeavour,2015,30728,Electric,Automatic,1199,Third,1,Comprehensive,Partial,Kolkata,White,Good,Individual,10.11,3.26
CAR19003,Hyundai,i20,2018,48256,Petrol,CVT,2755,First,0,Expired,Complete,Delhi,Grey,Excellent,Individual,11.36,4.62
CAR19004,Renault,Duster,2018,43875,Petrol,DCT,NA,Second,2,Comprehensive,Complete,Hyderabad,Brown,Fair,Dealer,9.11,2.85
CAR19005,Ford,Aspire,2016,95807,Diesel,AMT,2393,Third,0,Third Party,NA,Pune,Red,Good,Individual,10.19,3.0
CAR19006,Skoda,Rapid,2024,44897,Petrol,AMT,1197 cc,First,0,Comprehensive,Complete,Mumbai,Blue,Excellent,Individual,11.04,9.35
CAR19007,Tata,Harrier,2016,47248,Petrol,Automatic,1995,First,0,Comprehensive,Partial,Hyderabad,Black,Good,Individual,10.43,3.76
CAR19008,Hyundai,Venue,2021,119543,Diesel,Manual,1498,Second,0,Expired,Complete,Delhi,Black,Excellent,Dealer,11.25,5.86
CAR19009,Kia,Carens,2019,72739,Petrol,Automatic,1995,First,1,Comprehensive,Complete,Hyderabad,Grey,Excellent,Dealer,NA,5.61
CAR19010,Toyota,Innova,2018,137252,CNG,NA,1497,First,1,Comprehensive,Complete,Nagpur,Silver,Good,Dealer,14.23,4.41
CAR19011,Toyota,UrbanCruiser,2025,109926,Petrol,Manual,1597,Second,0,NA,NA,Delhi,Brown,Good,Individual,13.53,10.17
CAR19012,Volkswagen,Taigun,2018,33763,Diesel,automatic,2393,First,0,Comprehensive,Complete,Jaipur,White,Good,Dealer,12.40 L,5.7
CAR19013,Toyota,Glanza,2017,94803,Diesel,Automatic,1597,Second,1,Comprehensive,Partial,Delhi,Silver,Good,Individual,14.26,4.97
CAR19014,Honda,City,2018,127262,Petrol,Manual,1498,First,1,NA,NA,Nashik,Black,Excellent,Dealer,11.82,4.43
CAR19015,Toyota,Fortuner,2018,127788,Petrol,AMT,2393,First,NA,Comprehensive,Complete,Kolkata,Blue,Good,Dealer,14.14,5.24
CAR19016,honda,City,2021,94706,Petrol,DCT,1199,First,0,NA,Complete,chennai,Grey,Good,Dealer,10.51,5.78
CAR19017,Mahindra,Thar,2025,93641,CNG,Automatic,1498,Second,1,Expired,Missing,Aurangabad,Silver,Good,Individual,9.96,8.5
CAR19018,Honda,Jazz,2013,46565,Diesel,Automatic,NA,Third,0,Comprehensive,Complete,Hyderabad,Brown,Good,Individual,11.52,2.9
CAR19019,Hyundai,Grand i10,2025,34701,Petrol,Manual,2755,Second,0,Third Party,Partial,Ahmedabad,red,Excellent,Dealer,11.68,11.4
CAR19020,Ford,EcoSport,2021,45313,Diesel,DCT,1199,Second,0,Comprehensive,Partial,Aurangabad,Silver,Good,Individual,9.47,6.26
CAR19021,Hyundai,Santro,2013,22014,Diesel,Manual,1498,First,0,Third Party,NA,Pune,Silver,Good,Individual,6.34,2.11
CAR19022,Ford,EcoSport,2025,NA,NA,CVT,NA,First,0,NA,Complete,Pune,Silver,Excellent,Individual,9.88,8.87
CAR19023,Volkswagen,Polo,2021,47064,Petrol,CVT,1197,NA,0,Third Party,Partial,Ahmedabad,Black,Fair,Individual,NA,6.02
CAR19024,Mahindra,Thar,2018,111895,CNG,Automatic,1199,NA,0,Third Party,Complete,Aurangabad,White,Good,Individual,11.18,5.05
CAR19025,Ford,EcoSport,2025,27938,Petrol,AMT,1197,First,NA,Comprehensive,Complete,Jaipur, Grey ,Good,Dealer,8.82,7.66
CAR19026,Ford,Figo,2021,99760,CNG,Manual,1197,First,1,Comprehensive,Complete,Nashik,Red,Good,Individual,NA,3.07
CAR19027,Tata,Harrier,2018,41894,Petrol,CVT,2393,First,0,Third Party,Complete,Jaipur,NA,Fair,Dealer,12.14,4.51
CAR19028,Maruti,Brezza,2018,27137,Petrol,NA,1199 cc,NA,0,Third Party,Complete,Chennai,Black,Fair,Individual,9.0,3.22
CAR19029,Maruti,Swift,2016,134592,CNG,Manual,1199,First,1,Comprehensive,Complete,Aurangabad,Black,Fair,Dealer,10.15,2.3
CAR19030,Tata,Nexon,2012,101124,CNG,Manual,1498,First,0,Comprehensive,Complete,Pune,Blue,Fair,Dealer,10.95,2.02
CAR19031,Toyota,Fortuner,2025,61794,Petrol,Automatic,1199,First,0,Comprehensive,Partial,Delhi,White,Good,Dealer,12.51,11.28
CAR19032,Tata,Nexon,2013,56036,Diesel,CVT,1498,First,0,Expired,NA,Chennai,Black,Good,Individual,10.78,2.3
CAR19033,Nissan,Kicks,2024,70039,Petrol,CVT,998,First,0,Comprehensive,Complete,Mumbai,Black,Good,Dealer,8.88,6.35
CAR19034,Ford,Figo,2020,61214,Petrol,CVT,1199,First,0,Comprehensive,Complete,Kolkata,Grey,Good,Dealer,5.84,2.93
CAR19035,Ford,Figo,2019,35572,Petrol,Manual,998,First,0,Comprehensive,Complete,Bengaluru,White,Excellent,Individual,7.07,3.47
CAR19036,Tata,Safari,2019,43846,Petrol,Manual,1995,NA,0,Third Party,Complete, Hyderabad ,Black,Good,Individual,11.15,5.11
CAR19037,Tata,Tiago,2021,161697,Diesel,Automatic,2179,Third,0,Third Party,Complete,Nagpur,Blue,Fair,Individual,11.17,4.76
CAR19038,Nissan,Kicks,2012,220000,Petrol,Automatic,1597,First,0,Comprehensive,Complete,Nashik,Blue,Good,Individual,8.64,1.8
CAR19039,Toyota,Innova,2017,129904,Petrol,Manual,1498,Second,0,Comprehensive,Complete,Nashik,Silver,Good,Individual,14.27,4.57
CAR19040,Hyundai,Grand i10,2020,71547,Electric,Automatic,1995,First,0,Comprehensive,NA,Jaipur,Black,Good,Dealer,11.61,6.3
CAR19041,Mahindra,Thar,2019,45675,Petrol,Automatic,1199,First,0,Comprehensive,Partial,Kolkata,Black,Good,Individual,9.92,4.36
CAR19042,Kia,Sonet,2014,35457,Diesel,Automatic,2393,First,0,Third Party,Partial,Bengaluru,Red,Good,Dealer,12.14,3.62
CAR19043,Ford,Aspire,2015,NA,CNG,Automatic,2755,First,0,Comprehensive,COMPLETE,Chennai,Black,Good,Individual,11.34,4.32
CAR19044,Mahindra,NA,2014,40570,Petrol,Automatic,998,First,0,Comprehensive,Complete,Chennai,White,Excellent,Dealer,10.58,3.98
CAR19045,Tata,Nexon,2017,179553,Petrol,Manual,1199,Second,0,Comprehensive,Partial,Chennai,Brown,Excellent,Individual,9.52,3.36
CAR19046,Nissan,Kicks,2025,148530,Diesel,CVT,1497,Second,1,Comprehensive,Complete,Hyderabad,Red,Fair,Individual,7.51,4.09
CAR19047,Toyota,Innova,2020,82912,Diesel,Manual,2179,NA,0,Comprehensive,Partial,Jaipur,Brown,Fair,Dealer,14.5,6.38
